dataset,family,baseline_solver,instance,repeats,formats,has_lb_summary,V,E,first_lb_min,first_lb_mean,first_lb_median,best_lb_min,best_lb_mean,best_lb_median,best_lb_max,best_ub_min,best_ub_mean,best_ub_median,final_gap_mean,historical_value_min,historical_value_mean,historical_value_median
T2,fast,dualcc2v3,T2_500_1000_9.wclq,5,simple,0,,,,,,,,,,,,,,904.0,904,904
T2,fast,dualcc2v3,T2_500_2000_0.wclq,2,simple,0,,,,,,,,,,,,,,1484.0,1484,1484
T2,fast,dualcc2v3,T2_500_2000_1.wclq,5,simple,0,,,,,,,,,,,,,,1310.0,1310,1310
T2,fast,dualcc2v3,T2_500_2000_2.wclq,5,simple,0,,,,,,,,,,,,,,1354.0,1354,1354
T2,fast,dualcc2v3,T2_500_2000_3.wclq,6,simple,0,,,,,,,,,,,,,,1426.0,1427.3333333333333,1427
T2,fast,dualcc2v3,T2_500_2000_4.wclq,5,simple,0,,,,,,,,,,,,,,1459.0,1459,1459
T2,fast,dualcc2v3,T2_500_2000_5.wclq,5,simple,0,,,,,,,,,,,,,,1260.0,1260,1260
T2,fast,dualcc2v3,T2_500_2000_6.wclq,5,simple,0,,,,,,,,,,,,,,1465.0,1466.6,1466
T2,fast,dualcc2v3,T2_500_2000_8.wclq,6,simple,0,,,,,,,,,,,,,,1242.0,1242,1242
T2,fast,dualcc2v3,T2_500_5000_1.wclq,6,simple,0,,,,,,,,,,,,,,2233.0,2233,2233
T2,fast,dualcc2v3,T2_500_5000_2.wclq,5,simple,0,,,,,,,,,,,,,,2268.0,2268,2268
T2,fast,dualcc2v3,T2_500_5000_3.wclq,5,simple,0,,,,,,,,,,,,,,2568.0,2568,2568
T2,fast,dualcc2v3,T2_500_5000_4.wclq,5,simple,0,,,,,,,,,,,,,,2636.0,2636,2636
T2,fast,dualcc2v3,T2_500_5000_5.wclq,2,simple,0,,,,,,,,,,,,,,2006.0,2006,2006
T2,fast,dualcc2v3,T2_500_5000_6.wclq,5,simple,0,,,,,,,,,,,,,,2416.0,2416,2416
T2,fast,dualcc2v3,T2_500_5000_8.wclq,5,simple,0,,,,,,,,,,,,,,2218.0,2218,2218
T2,fast,dualcc2v3,T2_500_5000_9.wclq,2,simple,0,,,,,,,,,,,,,,2324.0,2324,2324
T2,fast,dualcc2v3,T2_500_500_0.wclq,8,simple,0,,,,,,,,,,,,,,683.0,683,683
T2,fast,dualcc2v3,T2_500_500_1.wclq,8,simple,0,,,,,,,,,,,,,,598.0,598,598
T2,fast,dualcc2v3,T2_500_500_2.wclq,8,simple,0,,,,,,,,,,,,,,631.0,631,631
T2,fast,dualcc2v3,T2_500_500_3.wclq,8,simple,0,,,,,,,,,,,,,,613.0,613,613
T2,fast,dualcc2v3,T2_500_500_4.wclq,8,simple,0,,,,,,,,,,,,,,634.0,634,634
T2,fast,dualcc2v3,T2_500_500_5.wclq,8,simple,0,,,,,,,,,,,,,,606.0,606,606
T2,fast,dualcc2v3,T2_500_500_6.wclq,8,simple,0,,,,,,,,,,,,,,624.0,624,624
T2,fast,dualcc2v3,T2_500_500_7.wclq,8,simple,0,,,,,,,,,,,,,,579.0,579,579
T2,fast,dualcc2v3,T2_500_500_8.wclq,8,simple,0,,,,,,,,,,,,,,616.0,616,616
T2,fast,dualcc2v3,T2_500_500_9.wclq,8,simple,0,,,,,,,,,,,,,,652.0,652,652
T2,fast,dualcc2v3,T2_50_1000_1.wclq,8,simple,0,,,,,,,,,,,,,,165.0,165,165
T2,fast,dualcc2v3,T2_50_1000_2.wclq,1,simple,0,,,,,,,,,,,,,,64.0,64,64
T2,fast,dualcc2v3,T2_50_1000_3.wclq,5,simple,0,,,,,,,,,,,,,,194.0,194,194
T2,fast,dualcc2v3,T2_50_1000_4.wclq,5,simple,0,,,,,,,,,,,,,,107.0,107,107
T2,fast,dualcc2v3,T2_50_1000_5.wclq,5,simple,0,,,,,,,,,,,,,,229.0,229,229
T2,fast,dualcc2v3,T2_50_1000_6.wclq,8,simple,0,,,,,,,,,,,,,,11.0,11,11
T2,fast,dualcc2v3,T2_50_1000_8.wclq,8,simple,0,,,,,,,,,,,,,,359.0,359,359
T2,fast,dualcc2v3,T2_50_100_0.wclq,8,simple,0,,,,,,,,,,,,,,121.0,121,121
T2,fast,dualcc2v3,T2_50_100_1.wclq,8,simple,0,,,,,,,,,,,,,,99.0,99,99
T2,fast,dualcc2v3,T2_50_100_2.wclq,8,simple,0,,,,,,,,,,,,,,68.0,68,68
T2,fast,dualcc2v3,T2_50_100_3.wclq,8,simple,0,,,,,,,,,,,,,,105.0,105,105
T2,fast,dualcc2v3,T2_50_100_4.wclq,8,simple,0,,,,,,,,,,,,,,94.0,94,94
T2,fast,dualcc2v3,T2_50_100_5.wclq,8,simple,0,,,,,,,,,,,,,,75.0,75,75
T2,fast,dualcc2v3,T2_50_100_6.wclq,8,simple,0,,,,,,,,,,,,,,89.0,89,89
T2,fast,dualcc2v3,T2_50_100_7.wclq,8,simple,0,,,,,,,,,,,,,,78.0,78,78
T2,fast,dualcc2v3,T2_50_100_8.wclq,8,simple,0,,,,,,,,,,,,,,103.0,103,103
T2,fast,dualcc2v3,T2_50_100_9.wclq,8,simple,0,,,,,,,,,,,,,,71.0,71,71
T2,fast,dualcc2v3,T2_50_250_0.wclq,5,simple,0,,,,,,,,,,,,,,215.0,215,215
T2,fast,dualcc2v3,T2_50_250_1.wclq,8,simple,0,,,,,,,,,,,,,,173.0,173,173
T2,fast,dualcc2v3,T2_50_250_2.wclq,8,simple,0,,,,,,,,,,,,,,118.0,118,118
T2,fast,dualcc2v3,T2_50_250_3.wclq,8,simple,0,,,,,,,,,,,,,,206.0,206,206
T2,fast,dualcc2v3,T2_50_250_4.wclq,8,simple,0,,,,,,,,,,,,,,105.0,105,105
T2,fast,dualcc2v3,T2_50_250_5.wclq,8,simple,0,,,,,,,,,,,,,,135.0,135,135
T2,fast,dualcc2v3,T2_50_250_6.wclq,8,simple,0,,,,,,,,,,,,,,121.0,121,121
T2,fast,dualcc2v3,T2_50_250_7.wclq,8,simple,0,,,,,,,,,,,,,,119.0,119,119
T2,fast,dualcc2v3,T2_50_250_9.wclq,8,simple,0,,,,,,,,,,,,,,109.0,109,109
T2,fast,dualcc2v3,T2_50_500_0.wclq,8,simple,0,,,,,,,,,,,,,,251.0,251,251
T2,fast,dualcc2v3,T2_50_500_1.wclq,8,simple,0,,,,,,,,,,,,,,223.0,223,223
T2,fast,dualcc2v3,T2_50_500_2.wclq,8,simple,0,,,,,,,,,,,,,,104.0,104,104
T2,fast,dualcc2v3,T2_50_500_3.wclq,8,simple,0,,,,,,,,,,,,,,256.0,256,256
T2,fast,dualcc2v3,T2_50_500_4.wclq,8,simple,0,,,,,,,,,,,,,,171.0,171,171
T2,fast,dualcc2v3,T2_50_500_5.wclq,8,simple,0,,,,,,,,,,,,,,181.0,181,181
T2,fast,dualcc2v3,T2_50_500_6.wclq,8,simple,0,,,,,,,,,,,,,,86.0,86,86
T2,fast,dualcc2v3,T2_50_500_7.wclq,8,simple,0,,,,,,,,,,,,,,153.0,153,153
T2,fast,dualcc2v3,T2_50_500_8.wclq,8,simple,0,,,,,,,,,,,,,,249.0,249,249
T2,fast,dualcc2v3,T2_50_500_9.wclq,8,simple,0,,,,,,,,,,,,,,125.0,125,125
T2,fast,dualcc2v3,T2_50_50_1.wclq,8,simple,0,,,,,,,,,,,,,,67.0,67,67
T2,fast,dualcc2v3,T2_50_50_2.wclq,4,simple,0,,,,,,,,,,,,,,56.0,56,56
T2,fast,dualcc2v3,T2_50_50_3.wclq,6,simple,0,,,,,,,,,,,,,,66.0,66,66
T2,fast,dualcc2v3,T2_50_50_4.wclq,5,simple,0,,,,,,,,,,,,,,56.0,56,56
T2,fast,dualcc2v3,T2_50_50_5.wclq,4,simple,0,,,,,,,,,,,,,,55.0,55,55
T2,fast,dualcc2v3,T2_50_50_6.wclq,8,simple,0,,,,,,,,,,,,,,61.0,61,61
T2,fast,dualcc2v3,T2_50_50_8.wclq,8,simple,0,,,,,,,,,,,,,,69.0,69,69
T2,fast,dualcc2v3,T2_50_50_9.wclq,4,simple,0,,,,,,,,,,,,,,54.0,54,54
T2,fast,dualcc2v3,T2_50_750_0.wclq,8,simple,0,,,,,,,,,,,,,,257.0,257,257
T2,fast,dualcc2v3,T2_50_750_1.wclq,8,simple,0,,,,,,,,,,,,,,189.0,189,189
T2,fast,dualcc2v3,T2_50_750_2.wclq,8,simple,0,,,,,,,,,,,,,,59.0,59,59
T2,fast,dualcc2v3,T2_50_750_3.wclq,8,simple,0,,,,,,,,,,,,,,299.0,299,299
T2,fast,dualcc2v3,T2_50_750_4.wclq,8,simple,0,,,,,,,,,,,,,,102.0,102,102
T2,fast,dualcc2v3,T2_50_750_5.wclq,8,simple,0,,,,,,,,,,,,,,212.0,212,212
T2,fast,dualcc2v3,T2_50_750_6.wclq,8,simple,0,,,,,,,,,,,,,,42.0,42,42
T2,fast,dualcc2v3,T2_50_750_7.wclq,8,simple,0,,,,,,,,,,,,,,153.0,153,153
T2,fast,dualcc2v3,T2_50_750_8.wclq,8,simple,0,,,,,,,,,,,,,,281.0,281,281
T2,fast,dualcc2v3,T2_50_750_9.wclq,8,simple,0,,,,,,,,,,,,,,117.0,117,117
T2,fast,dualcc2v3,T2_800_0_0.wclq,5,simple,0,,,,,,,,,,,,,,1024.0,1024,1024
T2,fast,dualcc2v3,T2_800_0_1.wclq,5,simple,0,,,,,,,,,,,,,,994.0,994,994
T2,fast,dualcc2v3,T2_800_0_3.wclq,8,simple,0,,,,,,,,,,,,,,1018.0,1018,1018
T2,fast,dualcc2v3,T2_800_0_4.wclq,8,simple,0,,,,,,,,,,,,,,1006.0,1006,1006
T2,fast,dualcc2v3,T2_800_0_5.wclq,4,simple,0,,,,,,,,,,,,,,938.0,938,938
T2,fast,dualcc2v3,T2_800_0_6.wclq,8,simple,0,,,,,,,,,,,,,,996.0,996,996
T2,fast,dualcc2v3,T2_800_0_7.wclq,5,simple,0,,,,,,,,,,,,,,965.0,965,965
T2,fast,dualcc2v3,T2_800_0_8.wclq,5,simple,0,,,,,,,,,,,,,,991.0,991,991
T2,fast,dualcc2v3,T2_800_0_9.wclq,4,simple,0,,,,,,,,,,,,,,1048.0,1048,1048
T2,fast,dualcc2v3,T2_800_10000_0.wclq,1,simple,0,,,,,,,,,,,,,,4083.0,4083,4083
T2,fast,dualcc2v3,T2_800_10000_1.wclq,7,simple,0,,,,,,,,,,,,,,4286.0,4286,4286
T2,fast,dualcc2v3,T2_800_10000_2.wclq,5,simple,0,,,,,,,,,,,,,,4376.0,4387.8,4376
T2,fast,dualcc2v3,T2_800_10000_3.wclq,7,simple,0,,,,,,,,,,,,,,4292.0,4292,4292
T2,fast,dualcc2v3,T2_800_10000_4.wclq,5,simple,0,,,,,,,,,,,,,,4055.0,4055,4055
T2,fast,dualcc2v3,T2_800_10000_5.wclq,5,simple,0,,,,,,,,,,,,,,3300.0,3300,3300
T2,fast,dualcc2v3,T2_800_10000_6.wclq,7,simple,0,,,,,,,,,,,,,,4213.0,4213,4213
T2,fast,dualcc2v3,T2_800_10000_8.wclq,8,simple,0,,,,,,,,,,,,,,3861.0,3861,3861
T2,fast,dualcc2v3,T2_800_1000_0.wclq,5,simple,0,,,,,,,,,,,,,,1120.0,1120,1120
T2,fast,dualcc2v3,T2_800_1000_1.wclq,5,simple,0,,,,,,,,,,,,,,1107.0,1107,1107
T2,fast,dualcc2v3,T2_800_1000_3.wclq,8,simple,0,,,,,,,,,,,,,,1119.0,1119,1119
T2,fast,dualcc2v3,T2_800_1000_4.wclq,8,simple,0,,,,,,,,,,,,,,1123.0,1123,1123
T2,fast,dualcc2v3,T2_800_1000_6.wclq,5,simple,0,,,,,,,,,,,,,,1092.0,1092,1092
T2,fast,dualcc2v3,T2_800_1000_7.wclq,4,simple,0,,,,,,,,,,,,,,1051.0,1051,1051
T2,fast,dualcc2v3,T2_800_1000_8.wclq,5,simple,0,,,,,,,,,,,,,,1105.0,1105,1105
T2,fast,dualcc2v3,T2_800_1000_9.wclq,5,simple,0,,,,,,,,,,,,,,1165.0,1165,1165
T2,fast,dualcc2v3,T2_800_2000_0.wclq,8,simple,0,,,,,,,,,,,,,,1678.0,1680,1679.5
T2,fast,dualcc2v3,T2_800_2000_2.wclq,5,simple,0,,,,,,,,,,,,,,1633.0,1633,1633
T2,fast,dualcc2v3,T2_800_2000_3.wclq,1,simple,0,,,,,,,,,,,,,,1640.0,1640,1640
T2,fast,dualcc2v3,T2_800_2000_4.wclq,5,simple,0,,,,,,,,,,,,,,1622.0,1623,1623
T2,fast,dualcc2v3,T2_800_2000_5.wclq,5,simple,0,,,,,,,,,,,,,,1490.0,1490,1490
T2,fast,dualcc2v3,T2_800_2000_7.wclq,8,simple,0,,,,,,,,,,,,,,1531.0,1531,1531
T2,fast,dualcc2v3,T2_800_2000_9.wclq,8,simple,0,,,,,,,,,,,,,,1730.0,1730.375,1730
T2,fast,dualcc2v3,T2_800_5000_0.wclq,7,simple,0,,,,,,,,,,,,,,2808.0,2808,2808
T2,fast,dualcc2v3,T2_800_5000_2.wclq,5,simple,0,,,,,,,,,,,,,,3106.0,3106,3106
T2,fast,dualcc2v3,T2_800_5000_3.wclq,5,simple,0,,,,,,,,,,,,,,3008.0,3008,3008
T2,fast,dualcc2v3,T2_800_5000_4.wclq,5,simple,0,,,,,,,,,,,,,,2853.0,2853,2853
T2,fast,dualcc2v3,T2_800_5000_5.wclq,8,simple,0,,,,,,,,,,,,,,2666.0,2666,2666
T2,fast,dualcc2v3,T2_800_5000_6.wclq,1,simple,0,,,,,,,,,,,,,,2940.0,2940,2940
T2,fast,dualcc2v3,T2_800_5000_7.wclq,8,simple,0,,,,,,,,,,,,,,2573.0,2573,2573
T2,fast,dualcc2v3,T2_800_5000_9.wclq,7,simple,0,,,,,,,,,,,,,,3160.0,3160,3160
UDG,deep,dualdeep,UDG_1000_150_0.wclq,10,summary,1,1000,31081,145,145,145,146,146,146,146,146,146,146,0.0,146,146,146
UDG,deep,dualdeep,UDG_1000_150_1.wclq,10,summary,1,1000,30964,140,140,140,140,140,140,140,140,140,140,0.0,140,140,140
UDG,deep,dualdeep,UDG_1000_150_2.wclq,10,summary,1,1000,31640,129,129,129,129,129,129,129,129,129,129,0.0,129,129,129
UDG,deep,dualdeep,UDG_1000_150_3.wclq,10,summary,1,1000,31198,111,111,111,111,111,111,111,111,111,111,0.0,111,111,111
UDG,deep,dualdeep,UDG_1000_150_4.wclq,10,summary,1,1000,30763,103,103,103,104,104.7,105,105,105,105,105,0.0028499999999999997,105,105,105
UDG,deep,dualdeep,UDG_1000_150_5.wclq,10,summary,1,1000,31523,118,118,118,119,119,119,119,120,120,120,0.0083,120,120,120
UDG,deep,dualdeep,UDG_1000_150_6.wclq,10,summary,1,1000,30274,119,119,119,119,119,119,119,119,119,119,0.0,119,119,119
UDG,deep,dualdeep,UDG_1000_150_7.wclq,10,summary,1,1000,31324,106,106,106,106,106,106,106,107,107,107,0.0093,107,107,107
UDG,deep,dualdeep,UDG_1000_150_8.wclq,10,summary,1,1000,30639,117,117,117,117,117,117,117,117,117,117,0.0,117,117,117
UDG,deep,dualdeep,UDG_1000_150_9.wclq,10,summary,1,1000,30653,116,116,116,116,116,116,116,116,116,116,0.0,116,116,116
UDG,deep,dualdeep,UDG_1000_200_0.wclq,10,summary,1,1000,52644,46,46,46,46,46,46,46,46,46,46,0.0,46,46,46
UDG,deep,dualdeep,UDG_1000_200_1.wclq,10,summary,1,1000,52056,46,46,46,46,46,46,46,46,46,46,0.0,46,46,46
UDG,deep,dualdeep,UDG_1000_200_2.wclq,10,summary,1,1000,53327,58,58,58,58,58,58,58,58,58,58,0.0,58,58,58
UDG,deep,dualdeep,UDG_1000_200_3.wclq,10,summary,1,1000,52888,40,40,40,41,41,41,41,41,41,41,0.0,41,41,41
UDG,deep,dualdeep,UDG_1000_200_4.wclq,10,summary,1,1000,51615,49,49,49,49,49,49,49,49,49,49,0.0,49,49,49
UDG,deep,dualdeep,UDG_1000_200_5.wclq,10,summary,1,1000,53426,41,41,41,42,42.1,42,43,43,43,43,0.02097,43,43,43
UDG,deep,dualdeep,UDG_1000_200_6.wclq,10,summary,1,1000,51360,50,50,50,50,50,50,50,50,50,50,0.0,50,50,50
UDG,deep,dualdeep,UDG_1000_200_7.wclq,10,summary,1,1000,52978,47,47,47,47,47,47,47,47,47,47,0.0,47,47,47
UDG,deep,dualdeep,UDG_1000_200_8.wclq,10,summary,1,1000,52120,38,38,38,38,38.2,38,39,41,41,41,0.06832,41,41,41
UDG,deep,dualdeep,UDG_1000_200_9.wclq,10,summary,1,1000,52145,38,38,38,38,38,38,38,38,38,38,0.0,38,38,38
UDG,deep,dualdeep,UDG_100_150_0.wclq,10,summary,1,100,305,415,415,415,415,415,415,415,415,415,415,0.0,415,415,415
UDG,deep,dualdeep,UDG_100_150_1.wclq,10,summary,1,100,297,309,309,309,309,309,309,309,309,309,309,0.0,309,309,309
UDG,deep,dualdeep,UDG_100_150_2.wclq,10,summary,1,100,286,467,467,467,467,467,467,467,467,467,467,0.0,467,467,467
UDG,deep,dualdeep,UDG_100_150_3.wclq,10,summary,1,100,302,502,502,502,502,502,502,502,502,502,502,0.0,502,502,502
UDG,deep,dualdeep,UDG_100_150_4.wclq,10,summary,1,100,297,400,400,400,400,400,400,400,400,400,400,0.0,400,400,400
UDG,deep,dualdeep,UDG_100_150_5.wclq,10,summary,1,100,336,436,436,436,436,436,436,436,436,436,436,0.0,436,436,436
UDG,deep,dualdeep,UDG_100_150_6.wclq,10,summary,1,100,305,493,493,493,493,493,493,493,493,493,493,0.0,493,493,493
UDG,deep,dualdeep,UDG_100_150_7.wclq,10,summary,1,100,309,549,549,549,550,550,550,550,550,550,550,0.0,550,550,550
UDG,deep,dualdeep,UDG_100_150_8.wclq,10,summary,1,100,284,533,533,533,533,533,533,533,533,533,533,0.0,533,533,533
UDG,deep,dualdeep,UDG_100_150_9.wclq,10,summary,1,100,306,392,392,392,392,392,392,392,392,392,392,0.0,392,392,392
UDG,deep,dualdeep,UDG_100_200_0.wclq,10,summary,1,100,559,234,234,234,234,234,234,234,234,234,234,0.0,234,234,234
UDG,deep,dualdeep,UDG_100_200_1.wclq,10,summary,1,100,598,210,210,210,210,210,210,210,210,210,210,0.0,210,210,210
UDG,deep,dualdeep,UDG_100_200_2.wclq,10,summary,1,100,516,213,213,213,213,213,213,213,213,213,213,0.0,213,213,213
UDG,deep,dualdeep,UDG_100_200_3.wclq,10,summary,1,100,518,238,238,238,238,238,238,238,238,238,238,0.0,238,238,238
UDG,deep,dualdeep,UDG_100_200_4.wclq,10,summary,1,100,519,221,221,221,221,221,221,221,221,221,221,0.0,221,221,221
UDG,deep,dualdeep,UDG_100_200_5.wclq,10,summary,1,100,527,232,232,232,232,232,232,232,232,232,232,0.0,232,232,232
UDG,deep,dualdeep,UDG_100_200_6.wclq,10,summary,1,100,550,196,196,196,196,196,196,196,196,196,196,0.0,196,196,196
UDG,deep,dualdeep,UDG_100_200_7.wclq,10,summary,1,100,511,206,206,206,206,206,206,206,206,206,206,0.0,206,206,206
UDG,deep,dualdeep,UDG_100_200_8.wclq,10,summary,1,100,502,229,229,229,229,229,229,229,229,229,229,0.0,229,229,229
UDG,deep,dualdeep,UDG_100_200_9.wclq,10,summary,1,100,507,181,181,181,181,181,181,181,181,181,181,0.0,181,181,181
UDG,deep,dualdeep,UDG_250_150_0.wclq,10,summary,1,250,1891,292,292,292,292,292,292,292,292,292,292,0.0,292,292,292
UDG,deep,dualdeep,UDG_250_150_1.wclq,10,summary,1,250,1946,380,380,380,381,381,381,381,381,381,381,0.0,381,381,381
UDG,deep,dualdeep,UDG_250_150_2.wclq,10,summary,1,250,1872,193,193,193,193,193,193,193,193,193,193,0.0,193,193,193
UDG,deep,dualdeep,UDG_250_150_3.wclq,10,summary,1,250,1933,268,268,268,269,269,269,269,269,269,269,0.0,269,269,269
UDG,deep,dualdeep,UDG_250_150_4.wclq,10,summary,1,250,1857,347,347,347,347,347.1,347,348,353,353,353,0.016720000000000002,353,353,353
UDG,deep,dualdeep,UDG_250_150_5.wclq,10,summary,1,250,1902,295,295,295,295,295,295,295,295,295,295,0.0,295,295,295
UDG,deep,dualdeep,UDG_250_150_6.wclq,10,summary,1,250,1903,299,299,299,299,299,299,299,299,299,299,0.0,299,299,299
UDG,deep,dualdeep,UDG_250_150_7.wclq,10,summary,1,250,1886,245,245,245,245,245,245,245,245,245,245,0.0,245,245,245
UDG,deep,dualdeep,UDG_250_150_8.wclq,10,summary,1,250,1918,316,316,316,316,316,316,316,316,316,316,0.0,316,316,316
UDG,deep,dualdeep,UDG_250_150_9.wclq,10,summary,1,250,2008,294,294,294,294,294,294,294,294,294,294,0.0,294,294,294
UDG,deep,dualdeep,UDG_250_200_0.wclq,10,summary,1,250,3287,104,104,104,104,104,104,104,104,104,104,0.0,104,104,104
UDG,deep,dualdeep,UDG_250_200_1.wclq,10,summary,1,250,3353,113,113,113,113,113,113,113,113,113,113,0.0,113,113,113
UDG,deep,dualdeep,UDG_250_200_2.wclq,10,summary,1,250,3218,95,95,95,95,95,95,95,95,95,95,0.0,95,95,95
UDG,deep,dualdeep,UDG_250_200_3.wclq,10,summary,1,250,3294,153,153,153,153,153,153,153,153,153,153,0.0,153,153,153
UDG,deep,dualdeep,UDG_250_200_4.wclq,10,summary,1,250,3182,136,136,136,136,136,136,136,136,136,136,0.0,136,136,136
UDG,deep,dualdeep,UDG_250_200_5.wclq,10,summary,1,250,3269,129,129,129,129,129,129,129,129,129,129,0.0,129,129,129
UDG,deep,dualdeep,UDG_250_200_6.wclq,10,summary,1,250,3305,112,112,112,114,114,114,114,114,114,114,0.0,114,114,114
UDG,deep,dualdeep,UDG_250_200_7.wclq,10,summary,1,250,3158,100,100,100,100,100,100,100,100,100,100,0.0,100,100,100
UDG,deep,dualdeep,UDG_250_200_8.wclq,10,summary,1,250,3237,125,125,125,125,125,125,125,130,130,130,0.0385,130,130,130
UDG,deep,dualdeep,UDG_250_200_9.wclq,10,summary,1,250,3344,113,113,113,113,113,113,113,113,113,113,0.0,113,113,113
UDG,deep,dualdeep,UDG_500_150_0.wclq,10,summary,1,500,7660,132,132,132,132,132,132,132,132,132,132,0.0,132,132,132
UDG,deep,dualdeep,UDG_500_150_1.wclq,10,summary,1,500,7939,154,154,154,154,154,154,154,154,154,154,0.0,154,154,154
UDG,deep,dualdeep,UDG_500_150_2.wclq,10,summary,1,500,7893,224,224,224,224,224,224,224,224,224,224,0.0,224,224,224
UDG,deep,dualdeep,UDG_500_150_3.wclq,10,summary,1,500,7564,162,162,162,162,162,162,162,162,162,162,0.0,162,162,162
UDG,deep,dualdeep,UDG_500_150_4.wclq,10,summary,1,500,7657,174,174,174,175,175,175,175,175,175,175,0.0,175,175,175
UDG,deep,dualdeep,UDG_500_150_5.wclq,10,summary,1,500,7672,114,114,114,114,114,114,114,114,114,114,0.0,114,114,114
UDG,deep,dualdeep,UDG_500_150_6.wclq,10,summary,1,500,7549,150,150,150,150,150,150,150,150,150,150,0.0,150,150,150
UDG,deep,dualdeep,UDG_500_150_7.wclq,10,summary,1,500,7871,177,177,177,177,177,177,177,177,177,177,0.0,177,177,177
UDG,deep,dualdeep,UDG_500_150_8.wclq,10,summary,1,500,7607,204,204,204,204,204,204,204,206,206,206,0.0097,206,206,206
UDG,deep,dualdeep,UDG_500_150_9.wclq,10,summary,1,500,7821,205,205,205,205,205,205,205,205,205,205,0.0,205,205,205
UDG,deep,dualdeep,UDG_500_200_0.wclq,10,summary,1,500,13036,59,59,59,59,59,59,59,59,59,59,0.0,59,59,59
UDG,deep,dualdeep,UDG_500_200_1.wclq,10,summary,1,500,13386,59,59,59,59,59,59,59,59,59,59,0.0,59,59,59
UDG,deep,dualdeep,UDG_500_200_2.wclq,10,summary,1,500,13289,80,80,80,80,80,80,80,80,80,80,0.0,80,80,80
UDG,deep,dualdeep,UDG_500_200_3.wclq,10,summary,1,500,12969,63,63,63,63,63,63,63,63,63,63,0.0,63,63,63
UDG,deep,dualdeep,UDG_500_200_4.wclq,10,summary,1,500,12897,61,61,61,61,61,61,61,62,62,62,0.0161,62,62,62
UDG,deep,dualdeep,UDG_500_200_5.wclq,10,summary,1,500,12944,60,60,60,60,60,60,60,60,60,60,0.0,60,60,60
UDG,deep,dualdeep,UDG_500_200_6.wclq,10,summary,1,500,12708,56,56,56,56,56,56,56,56,56,56,0.0,56,56,56
UDG,deep,dualdeep,UDG_500_200_7.wclq,10,summary,1,500,13342,71,71,71,71,71,71,71,71,71,71,0.0,71,71,71
UDG,deep,dualdeep,UDG_500_200_8.wclq,10,summary,1,500,13032,86,86,86,86,86,86,86,86,86,86,0.0,86,86,86
UDG,deep,dualdeep,UDG_500_200_9.wclq,10,summary,1,500,13366,84,84,84,84,84,84,84,84,84,84,0.0,84,84,84
UDG,deep,dualdeep,UDG_50_150_0.wclq,10,summary,1,50,89,462,462,462,462,462,462,462,462,462,462,0.0,462,462,462
UDG,deep,dualdeep,UDG_50_150_1.wclq,10,summary,1,50,99,340,340,340,340,340,340,340,340,340,340,0.0,340,340,340
UDG,deep,dualdeep,UDG_50_150_2.wclq,10,summary,1,50,83,380,380,380,380,380,380,380,380,380,380,0.0,380,380,380
UDG,deep,dualdeep,UDG_50_150_3.wclq,10,summary,1,50,81,426,426,426,426,426,426,426,426,426,426,0.0,426,426,426
UDG,deep,dualdeep,UDG_50_150_4.wclq,10,summary,1,50,91,461,461,461,461,461,461,461,461,461,461,0.0,461,461,461
UDG,deep,dualdeep,UDG_50_150_5.wclq,10,summary,1,50,82,338,338,338,338,338,338,338,338,338,338,0.0,338,338,338
UDG,deep,dualdeep,UDG_50_150_6.wclq,10,summary,1,50,93,316,316,316,316,316,316,316,316,316,316,0.0,316,316,316
UDG,deep,dualdeep,UDG_50_150_7.wclq,10,summary,1,50,79,368,368,368,368,368,368,368,368,368,368,0.0,368,368,368
UDG,deep,dualdeep,UDG_50_150_8.wclq,10,summary,1,50,74,480,480,480,480,480,480,480,480,480,480,0.0,480,480,480
UDG,deep,dualdeep,UDG_50_150_9.wclq,10,summary,1,50,81,368,368,368,368,368,368,368,368,368,368,0.0,368,368,368
UDG,deep,dualdeep,UDG_50_200_0.wclq,10,summary,1,50,134,265,265,265,265,265,265,265,265,265,265,0.0,265,265,265
UDG,deep,dualdeep,UDG_50_200_1.wclq,10,summary,1,50,133,195,195,195,195,195,195,195,195,195,195,0.0,195,195,195
UDG,deep,dualdeep,UDG_50_200_2.wclq,10,summary,1,50,119,256,256,256,256,256,256,256,256,256,256,0.0,256,256,256
UDG,deep,dualdeep,UDG_50_200_3.wclq,10,summary,1,50,130,220,220,220,220,220,220,220,220,220,220,0.0,220,220,220
UDG,deep,dualdeep,UDG_50_200_4.wclq,10,summary,1,50,128,315,315,315,316,316,316,316,316,316,316,0.0,316,316,316
UDG,deep,dualdeep,UDG_50_200_5.wclq,10,summary,1,50,125,235,235,235,235,235,235,235,235,235,235,0.0,235,235,235
UDG,deep,dualdeep,UDG_50_200_6.wclq,10,summary,1,50,133,328,328,328,328,328,328,328,328,328,328,0.0,328,328,328
UDG,deep,dualdeep,UDG_50_200_7.wclq,10,summary,1,50,151,173,173,173,173,173,173,173,173,173,173,0.0,173,173,173
UDG,deep,dualdeep,UDG_50_200_8.wclq,10,summary,1,50,132,234,234,234,234,234,234,234,244,244,244,0.041,244,244,244
UDG,deep,dualdeep,UDG_50_200_9.wclq,10,summary,1,50,132,246,246,246,246,246,246,246,246,246,246,0.0,246,246,246
